"period","iso_alpha_3_code","parameter","0.1","0.5","0.9","estimate_version"
"2010, 2015","NPL","arr",0.783791407597836,6.77854387432118,10.8225038470543,"estimates_12-19-22"
"2010, 2015","NPL","percent_change_in_mmr",3.84315924410515,28.7465673603442,41.7907082668944,"estimates_12-19-22"
"2015, 2020","NPL","arr",3.36782471894544,6.684948449784,11.274790351309,"estimates_12-19-22"
"2015, 2020","NPL","percent_change_in_mmr",15.4976831828578,28.4123363217852,43.0922990190717,"estimates_12-19-22"
"2016, 2020","NPL","arr",1.96048055140339,6.0986516095699,10.0341773823949,"estimates_12-19-22"
"2016, 2020","NPL","percent_change_in_mmr",7.54232576671822,21.6470105354915,33.0595719203198,"estimates_12-19-22"
"2000, 2015","NLD","arr",4.76431051989224,6.17389840702943,7.77073142469436,"estimates_12-19-22"
"2000, 2015","NLD","percent_change_in_mmr",51.0634965824493,60.3898489506005,68.8267463331944,"estimates_12-19-22"
"2000, 2020","NLD","arr",3.94793180536788,5.51559763084534,7.26327232424075,"estimates_12-19-22"
"2000, 2020","NLD","percent_change_in_mmr",54.5967437067912,66.8165694014848,76.6051541480616,"estimates_12-19-22"
"2010, 2020","NLD","arr",0.486683985255004,3.80714366074147,7.05833708521084,"estimates_12-19-22"
"2010, 2020","NLD","percent_change_in_mmr",4.75030695195907,31.6626943505545,50.6303167206197,"estimates_12-19-22"
"2000, 2005","NLD","arr",1.86125629561275,4.17691476823439,6.77801201134008,"estimates_12-19-22"
"2000, 2005","NLD","percent_change_in_mmr",8.88637325450988,18.8479587549663,28.744672669328,"estimates_12-19-22"
"2005, 2010","NLD","arr",7.56710135692934,10.321555486544,13.452106700716,"estimates_12-19-22"
"2005, 2010","NLD","percent_change_in_mmr",31.5012759428015,40.3143025147346,48.9622859220053,"estimates_12-19-22"
"2010, 2015","NLD","arr",0.298513111081459,3.92691171038994,7.79844670755979,"estimates_12-19-22"
"2010, 2015","NLD","percent_change_in_mmr",1.48148198695479,17.8271791162978,32.2890539175386,"estimates_12-19-22"
"2015, 2020","NLD","arr",-0.993886803383352,3.67139866973842,8.11147572325093,"estimates_12-19-22"
"2015, 2020","NLD","percent_change_in_mmr",-5.09498202218863,16.7706309954947,33.3405773791577,"estimates_12-19-22"
"2016, 2020","NLD","arr",-0.168158660831233,4.64414164492209,9.36731265221989,"estimates_12-19-22"
"2016, 2020","NLD","percent_change_in_mmr",-0.674903697668324,16.9531819353415,31.2499347500044,"estimates_12-19-22"
"2000, 2015","NZL","arr",0.376703800067619,1.56889924353991,3.28407953989828,"estimates_12-19-22"
"2000, 2015","NZL","percent_change_in_mmr",5.49387788885611,20.9693856755776,38.8971655700306,"estimates_12-19-22"
"2000, 2020","NZL","arr",1.06855002413122,2.21787679698106,4.0506874960816,"estimates_12-19-22"
"2000, 2020","NZL","percent_change_in_mmr",19.2417445634158,35.8262126473717,55.5203093582291,"estimates_12-19-22"
"2010, 2020","NZL","arr",1.5511340559541,3.18914889754619,6.7534442101538,"estimates_12-19-22"
"2010, 2020","NZL","percent_change_in_mmr",14.3681938319786,27.3062575694877,49.1018884028569,"estimates_12-19-22"
"2000, 2005","NZL","arr",-0.341988135309931,2.14931499910971,4.03253250348275,"estimates_12-19-22"
"2000, 2005","NZL","percent_change_in_mmr",-1.72464701953299,10.1892716843935,18.2599930337043,"estimates_12-19-22"
"2005, 2010","NZL","arr",-1.99984514177779,0.130436221780557,2.55825093818271,"estimates_12-19-22"
"2005, 2010","NZL","percent_change_in_mmr",-10.5162360996384,0.65005901694154,12.0069670131761,"estimates_12-19-22"
"2010, 2015","NZL","arr",0.555366380867132,2.36451257377958,6.33839181108227,"estimates_12-19-22"
"2010, 2015","NZL","percent_change_in_mmr",2.73863230031572,11.1504440078431,27.1610667891545,"estimates_12-19-22"
"2015, 2020","NZL","arr",1.8144760761074,4.01514800874868,8.03007572976174,"estimates_12-19-22"
"2015, 2020","NZL","percent_change_in_mmr",8.67300726541404,18.1889118037878,33.0687213840576,"estimates_12-19-22"
"2016, 2020","NZL","arr",0.0558037574231147,2.53717334951487,6.5093083619116,"estimates_12-19-22"
"2016, 2020","NZL","percent_change_in_mmr",0.222964484800588,9.65070156063617,22.923540154086,"estimates_12-19-22"
"2000, 2015","NIC","arr",3.46270592860085,5.01646018237035,6.65455227623727,"estimates_12-19-22"
"2000, 2015","NIC","percent_change_in_mmr",40.5126115298269,52.8798294395572,63.1451440698528,"estimates_12-19-22"
"2000, 2020","NIC","arr",2.25173000491055,3.79003382977723,5.82188124237817,"estimates_12-19-22"
"2000, 2020","NIC","percent_change_in_mmr",36.2592429744521,53.1400468502657,68.7882712711643,"estimates_12-19-22"
"2010, 2020","NIC","arr",-0.260696842952171,2.01828633794095,5.95449894599981,"estimates_12-19-22"
"2010, 2020","NIC","percent_change_in_mmr",-2.64124739072264,18.2765037576466,44.8685517218387,"estimates_12-19-22"
"2000, 2005","NIC","arr",-1.48141434383059,1.61462952125385,3.70598200300948,"estimates_12-19-22"
"2000, 2005","NIC","percent_change_in_mmr",-7.68829580029131,7.75586442102096,16.9144261645462,"estimates_12-19-22"
"2005, 2010","NIC","arr",7.04577987853011,9.68040098193707,11.6974869310374,"estimates_12-19-22"
"2005, 2010","NIC","percent_change_in_mmr",29.6923073784047,38.3699154378714,44.2824130575721,"estimates_12-19-22"
"2010, 2015","NIC","arr",2.01619616251458,3.8402811171783,7.18839826864764,"estimates_12-19-22"
"2010, 2015","NIC","percent_change_in_mmr",9.5895026593776,17.4704731726938,30.1918843029951,"estimates_12-19-22"
"2015, 2020","NIC","arr",-3.47212352756919,0.126400824624776,5.5193708016068,"estimates_12-19-22"
"2015, 2020","NIC","percent_change_in_mmr",-18.9586989140908,0.63001074612056,24.116319147203,"estimates_12-19-22"
"2016, 2020","NIC","arr",-4.52400208051232,-0.398243705746699,5.48883770410028,"estimates_12-19-22"
"2016, 2020","NIC","percent_change_in_mmr",-19.8367343580573,-1.60573034797452,19.7122803467079,"estimates_12-19-22"
"2000, 2015","NER","arr",1.69177431431664,3.86951229196105,5.66108348862954,"estimates_12-19-22"
"2000, 2015","NER","percent_change_in_mmr",22.4126778929657,44.03405713751,57.2226957411893,"estimates_12-19-22"
"2000, 2020","NER","arr",1.45224518933122,3.43927466048221,5.2031412217018,"estimates_12-19-22"
"2000, 2020","NER","percent_change_in_mmr",25.2072276209132,49.7346860618735,64.6767291612157,"estimates_12-19-22"
"2010, 2020","NER","arr",0.337033651001433,2.9132938125483,5.51063298066754,"estimates_12-19-22"
"2010, 2020","NER","percent_change_in_mmr",3.31416274964027,25.2730499055217,42.3663333121333,"estimates_12-19-22"
"2000, 2005","NER","arr",-0.0592373724348651,2.61634025387898,4.90805270581078,"estimates_12-19-22"
"2000, 2005","NER","percent_change_in_mmr",-0.296626880008825,12.2621690965282,21.7610530779915,"estimates_12-19-22"
"2005, 2010","NER","arr",2.40688308014749,5.25173871113114,7.86905280628519,"estimates_12-19-22"
"2005, 2010","NER","percent_change_in_mmr",11.3384747985864,23.094049712307,32.527672797367,"estimates_12-19-22"
"2010, 2015","NER","arr",0.659420380511212,3.67201405844122,6.70009666723961,"estimates_12-19-22"
"2010, 2015","NER","percent_change_in_mmr",3.24333996167072,16.7731940258033,28.4665370866656,"estimates_12-19-22"
"2015, 2020","NER","arr",-0.978330047175183,2.12254814679556,5.18657629811341,"estimates_12-19-22"
"2015, 2020","NER","percent_change_in_mmr",-5.01326693343476,10.0689937899912,22.8430722056518,"estimates_12-19-22"
"2016, 2020","NER","arr",-1.61250927115609,1.52981481094733,4.72039970454754,"estimates_12-19-22"
"2016, 2020","NER","percent_change_in_mmr",-6.66259771683972,5.93579373258302,17.2061156686069,"estimates_12-19-22"
"2000, 2015","NGA","arr",-2.60772436966283,0.463142013646296,1.88677864772109,"estimates_12-19-22"
"2000, 2015","NGA","percent_change_in_mmr",-47.8693109586293,6.71130949005659,24.6492866812199,"estimates_12-19-22"
"2000, 2020","NGA","arr",-2.29817285354033,0.671099880797023,1.94955383413073,"estimates_12-19-22"
"2000, 2020","NGA","percent_change_in_mmr",-58.3495225506918,12.5602298744322,32.2882702448133,"estimates_12-19-22"
"2010, 2020","NGA","arr",-2.95660272321161,0.930886401951056,2.90580010412795,"estimates_12-19-22"
"2010, 2020","NGA","percent_change_in_mmr",-34.4013511837419,8.88872644822193,25.217030703532,"estimates_12-19-22"
"2000, 2005","NGA","arr",-2.22016430633761,1.54252895065801,3.83640041934093,"estimates_12-19-22"
"2000, 2005","NGA","percent_change_in_mmr",-11.7404104970722,7.42272105982629,17.4544580204522,"estimates_12-19-22"
"2005, 2010","NGA","arr",-4.73486986350628,-0.408904155844597,1.62624620131081,"estimates_12-19-22"
"2005, 2010","NGA","percent_change_in_mmr",-26.7116065127037,-2.065564310095,7.80942738798448,"estimates_12-19-22"
"2010, 2015","NGA","arr",-3.70045858081592,0.585362193409725,2.74018686813897,"estimates_12-19-22"
"2010, 2015","NGA","percent_change_in_mmr",-20.3246030796072,2.88439467706427,12.8037913688567,"estimates_12-19-22"
"2015, 2020","NGA","arr",-2.98138228023826,1.27560194739785,4.17821589011027,"estimates_12-19-22"
"2015, 2020","NGA","percent_change_in_mmr",-16.075321849476,6.17887070495935,18.8532375757591,"estimates_12-19-22"
"2016, 2020","NGA","arr",-2.50381159950346,1.91018201294073,4.96172513150155,"estimates_12-19-22"
"2016, 2020","NGA","percent_change_in_mmr",-10.5339431314331,7.35611907362063,18.0014814397388,"estimates_12-19-22"
"2000, 2015","NOR","arr",3.44695007476791,5.73974977780374,8.41100234942398,"estimates_12-19-22"
"2000, 2015","NOR","percent_change_in_mmr",40.3718560565,57.7245001149155,71.6813683642299,"estimates_12-19-22"
"2000, 2020","NOR","arr",3.54718151777612,6.14872303957557,8.88139692441113,"estimates_12-19-22"
"2000, 2020","NOR","percent_change_in_mmr",50.8078586317152,70.7632763385149,83.0733215692111,"estimates_12-19-22"
"2010, 2020","NOR","arr",3.84762960718053,8.9101299939096,13.9417182636249,"estimates_12-19-22"
"2010, 2020","NOR","percent_change_in_mmr",31.938804480837,58.9760030480769,75.1961627429522,"estimates_12-19-22"
"2000, 2005","NOR","arr",-3.54211200082573,0.842773972752574,4.3982497390912,"estimates_12-19-22"
"2000, 2005","NOR","percent_change_in_mmr",-19.3757147279071,4.12632039721546,19.7410966611166,"estimates_12-19-22"
"2005, 2010","NOR","arr",2.74448071289705,6.21109508240607,10.3892483421075,"estimates_12-19-22"
"2005, 2010","NOR","percent_change_in_mmr",12.8225103999993,26.69598136565,40.5159761925618,"estimates_12-19-22"
"2010, 2015","NOR","arr",4.2235390424362,10.3416413455999,16.4594388865763,"estimates_12-19-22"
"2010, 2015","NOR","percent_change_in_mmr",19.0369204054008,40.3742133448126,56.0875340729812,"estimates_12-19-22"
"2015, 2020","NOR","arr",2.28102327361611,7.14131622301186,13.3647834859239,"estimates_12-19-22"
"2015, 2020","NOR","percent_change_in_mmr",10.7787692771485,30.0273550305705,48.7389596777596,"estimates_12-19-22"
"2016, 2020","NOR","arr",1.97543559859339,6.99279792396959,13.5886727826842,"estimates_12-19-22"
"2016, 2020","NOR","percent_change_in_mmr",7.59761661810227,24.399849835665,41.9315031226436,"estimates_12-19-22"
"2000, 2015","PSE","arr",3.2016141294306,5.7054519443428,8.4547896023447,"estimates_12-19-22"
"2000, 2015","PSE","percent_change_in_mmr",38.1366409529158,57.5064459223614,71.8667604088088,"estimates_12-19-22"
"2000, 2020","PSE","arr",3.20216770598547,5.58261468940806,8.05657217111605,"estimates_12-19-22"
"2000, 2020","PSE","percent_change_in_mmr",47.2936126479012,67.2583733699921,80.0374952121743,"estimates_12-19-22"
"2010, 2020","PSE","arr",4.17324159142827,7.60466229396137,11.0574528158028,"estimates_12-19-22"
"2010, 2020","PSE","percent_change_in_mmr",34.1192672314644,53.2551554949055,66.9035870523416,"estimates_12-19-22"
"2000, 2005","PSE","arr",-1.71614852303518,2.81607580006663,7.06338312863563,"estimates_12-19-22"
"2000, 2005","PSE","percent_change_in_mmr",-8.95964931508727,13.1340264509069,29.7541641235759,"estimates_12-19-22"
"2005, 2010","PSE","arr",0.400849641550926,4.50904987290657,9.0079745144167,"estimates_12-19-22"
"2005, 2010","PSE","percent_change_in_mmr",1.98429620923339,20.1845023016052,36.2626029157222,"estimates_12-19-22"
"2010, 2015","PSE","arr",6.11534058143737,10.009797967764,13.7987442794266,"estimates_12-19-22"
"2010, 2015","PSE","percent_change_in_mmr",26.3441801902765,39.3766405627337,49.839242892572,"estimates_12-19-22"
"2015, 2020","PSE","arr",0.568999545491868,4.89637144838872,9.92836898172834,"estimates_12-19-22"
"2015, 2020","PSE","percent_change_in_mmr",2.80490449962337,21.7153418968317,39.1293112324129,"estimates_12-19-22"
"2016, 2020","PSE","arr",-0.0980969512929356,4.38625398251213,9.69273758517829,"estimates_12-19-22"
"2016, 2020","PSE","percent_change_in_mmr",-0.393158902533317,16.0920782501217,32.1390541385621,"estimates_12-19-22"
"2000, 2015","OMN","arr",0.577466894697939,1.83335871168331,3.01775048044423,"estimates_12-19-22"
"2000, 2015","OMN","percent_change_in_mmr",8.29745221913737,24.043076817834,36.4067316612059,"estimates_12-19-22"
"2000, 2020","OMN","arr",-1.13543731495393,0.777800332011016,2.50348925697158,"estimates_12-19-22"
"2000, 2020","OMN","percent_change_in_mmr",-25.4939624685499,14.4064329272625,39.3892456430025,"estimates_12-19-22"
"2010, 2020","OMN","arr",-3.01432107833845,0.680888732433213,3.82433174439105,"estimates_12-19-22"
"2010, 2020","OMN","percent_change_in_mmr",-35.1793336927624,6.58225132857484,31.7800522159554,"estimates_12-19-22"
"2000, 2005","OMN","arr",-2.26259114804192,0.0817604600925395,2.54253327064188,"estimates_12-19-22"
"2000, 2005","OMN","percent_change_in_mmr",-11.9776999006636,0.407967665304095,11.9377877116689,"estimates_12-19-22"
"2005, 2010","OMN","arr",-0.800236057236503,1.64690728257817,4.07627236095861,"estimates_12-19-22"
"2005, 2010","OMN","percent_change_in_mmr",-4.08230588164309,7.90461558333375,18.4385626227734,"estimates_12-19-22"
"2010, 2015","OMN","arr",1.02147813050613,3.74636374627409,6.12438103534682,"estimates_12-19-22"
"2010, 2015","OMN","percent_change_in_mmr",4.97915586437696,17.0820139955576,26.3774669597439,"estimates_12-19-22"
"2015, 2020","OMN","arr",-8.33786338391929,-2.33102571224722,2.72763244574216,"estimates_12-19-22"
"2015, 2020","OMN","percent_change_in_mmr",-51.7240417553541,-12.3615134366996,12.7490397712504,"estimates_12-19-22"
"2016, 2020","OMN","arr",-10.2470894652655,-3.61360487151311,2.18575060679928,"estimates_12-19-22"
"2016, 2020","OMN","percent_change_in_mmr",-50.6642386157502,-15.5512762012411,8.37170124824593,"estimates_12-19-22"
"2000, 2015","PAK","arr",2.08009312030671,5.12535566508851,6.6900331479921,"estimates_12-19-22"
"2000, 2015","PAK","percent_change_in_mmr",26.8028516982105,53.6432534745419,63.340770862075,"estimates_12-19-22"
"2000, 2020","PAK","arr",2.16104128450821,4.8086953861717,6.22802881102804,"estimates_12-19-22"
"2000, 2020","PAK","percent_change_in_mmr",35.0925747951334,61.7772414429233,71.2233462127885,"estimates_12-19-22"
"2010, 2020","PAK","arr",0.792502421172549,4.37139914290133,6.29079403010652,"estimates_12-19-22"
"2010, 2020","PAK","percent_change_in_mmr",7.61912600855641,35.4118942570338,46.6917667761049,"estimates_12-19-22"
"2000, 2005","PAK","arr",0.650810616586067,5.12311855214554,8.88960839105101,"estimates_12-19-22"
"2000, 2005","PAK","percent_change_in_mmr",3.20167824845265,22.5978730822532,35.8842677650118,"estimates_12-19-22"
"2005, 2010","PAK","arr",0.553842693337236,5.49800978352326,9.01418956809844,"estimates_12-19-22"
"2005, 2010","PAK","percent_change_in_mmr",2.73122155342308,24.0352285693497,36.282405736711,"estimates_12-19-22"
"2010, 2015","PAK","arr",0.460421791406324,4.62126934423944,6.92264176458252,"estimates_12-19-22"
"2010, 2015","PAK","percent_change_in_mmr",2.27581258801481,20.631090878268,29.2580959637962,"estimates_12-19-22"
"2015, 2020","PAK","arr",-0.12091811112622,4.21689553282715,6.89848303059231,"estimates_12-19-22"
"2015, 2020","PAK","percent_change_in_mmr",-0.606421942428797,19.0100219961562,29.1725927058487,"estimates_12-19-22"
"2016, 2020","PAK","arr",0.69550495394637,5.17797990778081,7.99829577275808,"estimates_12-19-22"
"2016, 2020","PAK","percent_change_in_mmr",2.74367479774436,18.7077249831714,27.3801452297979,"estimates_12-19-22"
"2000, 2015","PAN","arr",1.25302765851064,2.00378355430392,2.45772831232625,"estimates_12-19-22"
"2000, 2015","PAN","percent_change_in_mmr",17.1347298893506,25.9602097867328,30.833894280835,"estimates_12-19-22"
"2000, 2020","PAN","arr",0.710263038298518,1.42480556278699,1.8494539244957,"estimates_12-19-22"
"2000, 2020","PAN","percent_change_in_mmr",13.2424384355443,24.7956501191394,30.9190226440536,"estimates_12-19-22"
"2010, 2020","PAN","arr",0.166248233272756,0.981487769358122,1.96770004084282,"estimates_12-19-22"
"2010, 2020","PAN","percent_change_in_mmr",1.64873935524682,9.34859746563749,17.8620469571772,"estimates_12-19-22"
"2000, 2005","PAN","arr",2.67305493781156,4.23714486374684,5.20755944725703,"estimates_12-19-22"
"2000, 2005","PAN","percent_change_in_mmr",12.5106174705822,19.0919808967648,22.9239794884126,"estimates_12-19-22"
"2005, 2010","PAN","arr",-2.31194162493772,-0.43570089328759,0.344761959532473,"estimates_12-19-22"
"2005, 2010","PAN","percent_change_in_mmr",-12.2543487215292,-2.20240713515463,1.7090371689437,"estimates_12-19-22"
"2010, 2015","PAN","arr",1.34045931868139,2.22776569637927,3.75021512029552,"estimates_12-19-22"
"2010, 2015","PAN","percent_change_in_mmr",6.48262759096739,10.54086745326,17.0979798713829,"estimates_12-19-22"
"2015, 2020","PAN","arr",-1.90181091063526,-0.239103117176312,1.06115855520993,"estimates_12-19-22"
"2015, 2020","PAN","percent_change_in_mmr",-9.97584288298883,-1.2026904409934,5.16749228953564,"estimates_12-19-22"
"2016, 2020","PAN","arr",-2.54660623718671,-0.330803585984764,0.95572877665656,"estimates_12-19-22"
"2016, 2020","PAN","percent_change_in_mmr",-10.7233154623976,-1.33200761641848,3.75076405220558,"estimates_12-19-22"
"2000, 2015","PNG","arr",0.408453374489207,2.86573920224631,4.73267943416106,"estimates_12-19-22"
"2000, 2015","PNG","percent_change_in_mmr",5.94288648434092,34.9400399417882,50.8307576746175,"estimates_12-19-22"
"2000, 2020","PNG","arr",0.292359418404789,2.53132603332597,4.34239926850358,"estimates_12-19-22"
